"Time (UTCG)","yaw (deg)","pitch (deg)","roll (deg)","precession (deg)","nutation (deg)","spin (deg)","precession (deg)","nutation (deg)","spin (deg)","q1","q2","q3","q4","wx (deg/sec)","wy (deg/sec)","wz (deg/sec)","w mag (deg/sec)","RightAscension of w (deg)","Declination of w (deg)","Eigen-Angle (deg)","Eigen-Axis x","Eigen-Axis y","Eigen-Axis z"
25 Jul 2022 22:16:20.000,-0.147,-3.292,-89.941,3.292,-0.150,-89.941,93.292,89.941,-90.150,-0.706425,-0.021228,0.019397,0.707204,-0.000000,-0.053188,0.000003,0.053188,-90.001,0.003,89.984,-0.999173,-0.030026,0.027435
25 Jul 2022 22:16:30.000,-0.147,-3.824,-89.942,3.824,-0.151,-89.943,93.824,89.943,-90.151,-0.706327,-0.024511,0.022676,0.707097,-0.000000,-0.053188,0.000003,0.053188,-90.001,0.003,90.002,-0.998884,-0.034663,0.032068
25 Jul 2022 22:16:40.000,-0.147,-4.356,-89.944,4.356,-0.151,-89.944,94.356,89.944,-90.151,-0.706214,-0.027792,0.025954,0.706976,-0.000000,-0.053188,0.000004,0.053188,-90.001,0.004,90.021,-0.998553,-0.039297,0.036698
25 Jul 2022 22:16:50.000,-0.147,-4.888,-89.945,4.888,-0.152,-89.945,94.888,89.945,-90.152,-0.706086,-0.031073,0.029232,0.706839,-0.000000,-0.053188,0.000004,0.053188,-90.001,0.004,90.043,-0.998180,-0.043927,0.041325
25 Jul 2022 22:17:00.000,-0.147,-5.420,-89.947,5.420,-0.152,-89.947,95.420,89.947,-90.152,-0.705943,-0.034353,0.032509,0.706687,-0.000000,-0.053188,0.000004,0.053188,-90.001,0.005,90.068,-0.997763,-0.048554,0.045948
25 Jul 2022 22:17:10.000,-0.147,-5.952,-89.948,5.952,-0.153,-89.948,95.952,89.948,-90.153,-0.705785,-0.037633,0.035786,0.706520,-0.000000,-0.053188,0.000005,0.053188,-90.001,0.005,90.095,-0.997304,-0.053176,0.050567
25 Jul 2022 22:17:20.000,-0.147,-6.484,-89.949,6.483,-0.153,-89.950,96.484,89.950,-90.153,-0.705611,-0.040911,0.039062,0.706338,-0.000000,-0.053187,0.000005,0.053187,-90.001,0.006,90.125,-0.996802,-0.057794,0.055182
25 Jul 2022 22:17:30.000,-0.147,-7.015,-89.951,7.015,-0.153,-89.951,97.015,89.951,-90.153,-0.705422,-0.044189,0.042337,0.706140,-0.000000,-0.053187,0.000006,0.053187,-90.001,0.006,90.156,-0.996258,-0.062407,0.059792
25 Jul 2022 22:17:40.000,-0.147,-7.547,-89.952,7.547,-0.154,-89.953,97.547,89.953,-90.154,-0.705218,-0.047465,0.045611,0.705928,-0.000000,-0.053187,0.000006,0.053187,-90.001,0.007,90.191,-0.995672,-0.067015,0.064396
25 Jul 2022 22:17:50.000,-0.148,-8.079,-89.953,8.079,-0.154,-89.954,98.079,89.954,-90.154,-0.704999,-0.050741,0.048884,0.705700,-0.000000,-0.053187,0.000007,0.053187,-90.001,0.007,90.228,-0.995043,-0.071616,0.068995
25 Jul 2022 22:18:00.000,-0.148,-8.611,-89.955,8.611,-0.154,-89.955,98.611,89.955,-90.154,-0.704765,-0.054015,0.052156,0.705457,-0.000000,-0.053187,0.000008,0.053187,-90.001,0.008,90.267,-0.994372,-0.076212,0.073588
25 Jul 2022 22:18:10.000,-0.148,-9.143,-89.956,9.143,-0.155,-89.957,99.143,89.957,-90.155,-0.704515,-0.057289,0.055427,0.705198,-0.000000,-0.053187,0.000008,0.053187,-90.001,0.009,90.309,-0.993660,-0.080801,0.078175
25 Jul 2022 22:18:20.000,-0.148,-9.675,-89.958,9.675,-0.155,-89.958,99.675,89.958,-90.155,-0.704250,-0.060561,0.058697,0.704925,-0.000000,-0.053186,0.000009,0.053186,-90.001,0.010,90.353,-0.992905,-0.085383,0.082755
25 Jul 2022 22:18:30.000,-0.148,-10.207,-89.959,10.207,-0.155,-89.960,100.207,89.960,-90.155,-0.703970,-0.063831,0.061966,0.704636,-0.000000,-0.053186,0.000010,0.053186,-90.001,0.010,90.400,-0.992110,-0.089958,0.087328
25 Jul 2022 22:18:40.000,-0.148,-10.739,-89.960,10.738,-0.156,-89.961,100.739,89.961,-90.156,-0.703675,-0.067100,0.065233,0.704332,-0.000000,-0.053186,0.000010,0.053186,-90.001,0.011,90.449,-0.991272,-0.094525,0.091894
25 Jul 2022 22:18:50.000,-0.148,-11.270,-89.962,11.270,-0.156,-89.963,101.270,89.963,-90.156,-0.703365,-0.070368,0.068499,0.704013,-0.000000,-0.053185,0.000011,0.053185,-90.001,0.012,90.500,-0.990394,-0.099084,0.096452
25 Jul 2022 22:19:00.000,-0.149,-11.802,-89.963,11.802,-0.156,-89.964,101.802,89.964,-90.156,-0.703039,-0.073634,0.071763,0.703679,-0.000000,-0.053185,0.000011,0.053185,-90.001,0.012,90.554,-0.989474,-0.103634,0.101001
25 Jul 2022 22:19:10.000,-0.149,-12.334,-89.965,12.334,-0.156,-89.966,102.334,89.966,-90.156,-0.702699,-0.076899,0.075026,0.703329,-0.000000,-0.053185,0.000011,0.053185,-90.001,0.012,90.611,-0.988513,-0.108176,0.105542
25 Jul 2022 22:19:20.000,-0.149,-12.866,-89.966,12.866,-0.157,-89.967,102.866,89.967,-90.157,-0.702343,-0.080161,0.078287,0.702965,-0.000000,-0.053184,0.000011,0.053184,-90.001,0.012,90.669,-0.987512,-0.112709,0.110074
25 Jul 2022 22:19:30.000,-0.149,-13.398,-89.968,13.398,-0.157,-89.968,103.398,89.968,-90.157,-0.701972,-0.083422,0.081547,0.702585,-0.000000,-0.053184,0.000011,0.053184,-90.001,0.012,90.730,-0.986471,-0.117232,0.114597
25 Jul 2022 22:19:40.000,-0.149,-13.930,-89.969,13.930,-0.157,-89.970,103.930,89.970,-90.157,-0.701587,-0.086682,0.084805,0.702190,-0.000000,-0.053183,0.000011,0.053183,-90.001,0.012,90.794,-0.985389,-0.121746,0.119109
25 Jul 2022 22:19:50.000,-0.150,-14.461,-89.970,14.461,-0.157,-89.971,104.461,89.971,-90.157,-0.701186,-0.089939,0.088061,0.701780,-0.000000,-0.053183,0.000011,0.053183,-90.001,0.012,90.860,-0.984267,-0.126249,0.123612
25 Jul 2022 22:20:00.000,-0.150,-14.993,-89.972,14.993,-0.157,-89.973,104.993,89.973,-90.157,-0.700769,-0.093194,0.091315,0.701355,-0.000000,-0.053182,0.000011,0.053182,-90.001,0.012,90.928,-0.983105,-0.130742,0.128105
25 Jul 2022 22:20:10.000,-0.150,-15.525,-89.973,15.525,-0.157,-89.974,105.525,89.974,-90.157,-0.700338,-0.096448,0.094567,0.700915,-0.000000,-0.053182,0.000011,0.053182,-90.001,0.012,90.999,-0.981904,-0.135224,0.132586
25 Jul 2022 22:20:20.000,-0.150,-16.057,-89.975,16.057,-0.157,-89.976,106.057,89.976,-90.157,-0.699892,-0.099699,0.097816,0.700459,-0.000000,-0.053181,0.000012,0.053181,-90.001,0.013,91.072,-0.980664,-0.139694,0.137057
25 Jul 2022 22:20:30.000,-0.151,-16.589,-89.976,16.589,-0.158,-89.977,106.589,89.977,-90.158,-0.699431,-0.102948,0.101064,0.699989,-0.000000,-0.053181,0.000012,0.053181,-90.001,0.013,91.148,-0.979384,-0.144153,0.141516
25 Jul 2022 22:20:40.000,-0.151,-17.121,-89.978,17.120,-0.158,-89.979,107.121,89.979,-90.158,-0.698954,-0.106194,0.104310,0.699504,-0.000000,-0.053180,0.000013,0.053180,-90.001,0.014,91.226,-0.978066,-0.148601,0.145964
25 Jul 2022 22:20:50.000,-0.151,-17.652,-89.979,17.652,-0.158,-89.980,107.652,89.980,-90.158,-0.698463,-0.109439,0.107553,0.699003,-0.000000,-0.053180,0.000014,0.053180,-90.001,0.015,91.306,-0.976709,-0.153036,0.150399
25 Jul 2022 22:21:00.000,-0.152,-18.184,-89.981,18.184,-0.158,-89.982,108.184,89.982,-90.158,-0.697956,-0.112681,0.110794,0.698488,-0.000000,-0.053179,0.000015,0.053179,-90.001,0.016,91.388,-0.975314,-0.157458,0.154822
25 Jul 2022 22:21:10.000,-0.152,-18.716,-89.982,18.716,-0.158,-89.983,108.716,89.983,-90.158,-0.697435,-0.115920,0.114033,0.697957,-0.000000,-0.053178,0.000016,0.053178,-90.001,0.017,91.473,-0.973881,-0.161868,0.159233
25 Jul 2022 22:21:20.000,-0.152,-19.248,-89.984,19.248,-0.158,-89.985,109.248,89.985,-90.158,-0.696898,-0.119157,0.117269,0.697411,-0.000000,-0.053178,0.000017,0.053178,-90.001,0.018,91.561,-0.972410,-0.166264,0.163631
25 Jul 2022 22:21:30.000,-0.153,-19.779,-89.985,19.779,-0.158,-89.986,109.779,89.986,-90.158,-0.696347,-0.122391,0.120503,0.696851,-0.000000,-0.053177,0.000017,0.053177,-90.001,0.019,91.650,-0.970902,-0.170647,0.168015
25 Jul 2022 22:21:40.000,-0.153,-20.311,-89.987,20.311,-0.158,-89.988,110.311,89.988,-90.158,-0.695780,-0.125622,0.123734,0.696275,-0.000000,-0.053176,0.000018,0.053176,-90.001,0.019,91.742,-0.969357,-0.175016,0.172386
25 Jul 2022 22:21:50.000,-0.153,-20.843,-89.988,20.843,-0.158,-89.989,110.843,89.989,-90.158,-0.695199,-0.128851,0.126963,0.695684,-0.000000,-0.053176,0.000018,0.053176,-90.001,0.020,91.836,-0.967775,-0.179371,0.176743
25 Jul 2022 22:22:00.000,-0.154,-21.375,-89.990,21.375,-0.157,-89.990,111.375,89.990,-90.157,-0.694602,-0.132076,0.130189,0.695079,-0.000000,-0.053175,0.000018,0.053175,-90.001,0.019,91.933,-0.966156,-0.183712,0.181086
25 Jul 2022 22:22:10.000,-0.154,-21.906,-89.991,21.906,-0.157,-89.992,111.906,89.992,-90.157,-0.693991,-0.135299,0.133411,0.694458,-0.000000,-0.053174,0.000017,0.053174,-90.001,0.018,92.032,-0.964502,-0.188038,0.185414
25 Jul 2022 22:22:20.000,-0.155,-22.438,-89.993,22.438,-0.157,-89.993,112.438,89.993,-90.157,-0.693365,-0.138519,0.136631,0.693823,-0.000000,-0.053174,0.000016,0.053174,-90.001,0.017,92.133,-0.962811,-0.192349,0.189727
25 Jul 2022 22:22:30.000,-0.155,-22.970,-89.994,22.970,-0.157,-89.995,112.970,89.995,-90.157,-0.692723,-0.141737,0.139848,0.693172,-0.000000,-0.053173,0.000014,0.053173,-90.001,0.015,92.237,-0.961085,-0.196645,0.194025
25 Jul 2022 22:22:40.000,-0.155,-23.502,-89.996,23.502,-0.157,-89.996,113.502,89.996,-90.157,-0.692067,-0.144951,0.143062,0.692507,-0.000000,-0.053172,0.000012,0.053172,-90.001,0.012,92.342,-0.959324,-0.200927,0.198308
25 Jul 2022 22:22:50.000,-0.156,-24.033,-89.998,24.033,-0.157,-89.998,114.033,89.998,-90.157,-0.691396,-0.148162,0.146272,0.691827,-0.000000,-0.053172,0.000009,0.053172,-90.001,0.010,92.450,-0.957528,-0.205192,0.202575
25 Jul 2022 22:23:00.000,-0.157,-24.565,-89.999,24.565,-0.157,-89.999,114.565,89.999,-90.157,-0.690710,-0.151370,0.149479,0.691132,-0.000000,-0.053171,0.000006,0.053171,-90.001,0.007,92.561,-0.955697,-0.209442,0.206826
25 Jul 2022 22:23:10.000,-0.157,-25.097,-90.001,25.097,-0.157,-90.001,115.097,90.001,-90.157,-0.690009,-0.154575,0.152683,0.690422,-0.000000,-0.053170,0.000003,0.053170,-90.001,0.004,92.673,-0.953832,-0.213676,0.211060
25 Jul 2022 22:23:20.000,-0.158,-25.628,-90.002,25.628,-0.157,-90.002,115.628,90.002,-90.157,-0.689293,-0.157777,0.155883,0.689697,-0.000000,-0.053169,0.000001,0.053169,-90.001,0.001,92.788,-0.951934,-0.217894,0.215278
25 Jul 2022 22:23:30.000,-0.159,-26.160,-90.004,26.160,-0.157,-90.004,116.160,90.004,-90.157,-0.688563,-0.160975,0.159079,0.688957,-0.000000,-0.053169,-0.000002,0.053169,-90.001,-0.002,92.905,-0.950001,-0.222095,0.219480
25 Jul 2022 22:23:40.000,-0.159,-26.692,-90.006,26.692,-0.157,-90.005,116.692,90.005,-90.157,-0.687817,-0.164170,0.162272,0.688203,-0.000000,-0.053168,-0.000004,0.053168,-90.001,-0.004,93.024,-0.948036,-0.226280,0.223664
25 Jul 2022 22:23:50.000,-0.160,-27.224,-90.007,27.224,-0.157,-90.007,117.224,90.007,-90.157,-0.687057,-0.167362,0.165461,0.687434,-0.000000,-0.053167,-0.000005,0.053167,-90.001,-0.006,93.145,-0.946038,-0.230447,0.227831
25 Jul 2022 22:24:00.000,-0.161,-27.755,-90.009,27.755,-0.157,-90.008,117.755,90.008,-90.157,-0.686282,-0.170550,0.168647,0.686650,-0.000000,-0.053167,-0.000006,0.053167,-90.001,-0.007,93.269,-0.944007,-0.234598,0.231980
25 Jul 2022 22:24:10.000,-0.162,-28.287,-90.011,28.287,-0.157,-90.009,118.287,90.009,-90.157,-0.685492,-0.173734,0.171829,0.685852,-0.000000,-0.053166,-0.000007,0.053166,-90.001,-0.007,93.395,-0.941944,-0.238730,0.236112
25 Jul 2022 22:24:20.000,-0.163,-28.818,-90.012,28.819,-0.157,-90.011,118.818,90.011,-90.157,-0.684687,-0.176915,0.175007,0.685038,-0.000000,-0.053165,-0.000007,0.053165,-90.001,-0.007,93.523,-0.939850,-0.242845,0.240227
25 Jul 2022 22:24:30.000,-0.164,-29.350,-90.014,29.350,-0.157,-90.012,119.350,90.012,-90.157,-0.683868,-0.180091,0.178181,0.684210,-0.000000,-0.053164,-0.000006,0.053164,-90.001,-0.007,93.653,-0.937724,-0.246942,0.244323
25 Jul 2022 22:24:40.000,-0.165,-29.882,-90.016,29.882,-0.157,-90.014,119.882,90.014,-90.157,-0.683034,-0.183264,0.181352,0.683367,-0.000000,-0.053163,-0.000006,0.053163,-90.001,-0.006,93.785,-0.935567,-0.251021,0.248402
25 Jul 2022 22:24:50.000,-0.166,-30.413,-90.018,30.413,-0.157,-90.015,120.413,90.015,-90.157,-0.682185,-0.186433,0.184518,0.682510,-0.000000,-0.053162,-0.000005,0.053162,-90.001,-0.005,93.920,-0.933379,-0.255081,0.252462
25 Jul 2022 22:25:00.000,-0.167,-30.945,-90.020,30.945,-0.157,-90.017,120.945,90.017,-90.157,-0.681321,-0.189597,0.187681,0.681638,-0.000000,-0.053161,-0.000004,0.053161,-90.001,-0.004,94.057,-0.931161,-0.259123,0.256503
25 Jul 2022 22:25:10.000,-0.168,-31.477,-90.021,31.477,-0.156,-90.018,121.477,90.018,-90.156,-0.680443,-0.192758,0.190839,0.680751,-0.000000,-0.053160,-0.000003,0.053160,-90.001,-0.003,94.195,-0.928914,-0.263145,0.260526
25 Jul 2022 22:25:20.000,-0.169,-32.008,-90.023,32.008,-0.156,-90.020,122.008,90.020,-90.156,-0.679551,-0.195914,0.193994,0.679849,-0.000000,-0.053159,-0.000003,0.053159,-90.001,-0.003,94.336,-0.926637,-0.267149,0.264530
25 Jul 2022 22:25:30.000,-0.170,-32.540,-90.025,32.540,-0.156,-90.021,122.540,90.021,-90.156,-0.678644,-0.199066,0.197144,0.678933,-0.000000,-0.053158,-0.000002,0.053158,-90.001,-0.002,94.479,-0.924330,-0.271133,0.268515
25 Jul 2022 22:25:40.000,-0.171,-33.071,-90.027,33.071,-0.156,-90.023,123.071,90.023,-90.156,-0.677722,-0.202213,0.200290,0.678002,-0.000000,-0.053157,-0.000002,0.053157,-90.001,-0.002,94.625,-0.921995,-0.275098,0.272481
25 Jul 2022 22:25:50.000,-0.172,-33.603,-90.029,33.603,-0.156,-90.024,123.603,90.024,-90.156,-0.676785,-0.205356,0.203431,0.677057,-0.000000,-0.053156,-0.000002,0.053156,-90.001,-0.002,94.772,-0.919632,-0.279043,0.276427
25 Jul 2022 22:26:00.000,-0.173,-34.134,-90.031,34.135,-0.155,-90.025,124.134,90.025,-90.155,-0.675834,-0.208495,0.206568,0.676097,-0.000000,-0.053155,-0.000002,0.053155,-90.001,-0.002,94.921,-0.917241,-0.282969,0.280354
25 Jul 2022 22:26:10.000,-0.174,-34.666,-90.033,34.666,-0.155,-90.027,124.666,90.027,-90.155,-0.674869,-0.211629,0.209701,0.675123,-0.000000,-0.053154,-0.000003,0.053154,-90.001,-0.003,95.073,-0.914822,-0.286874,0.284261
25 Jul 2022 22:26:20.000,-0.175,-35.198,-90.035,35.198,-0.155,-90.028,125.198,90.028,-90.155,-0.673889,-0.214758,0.212829,0.674134,-0.000000,-0.053153,-0.000003,0.053153,-90.001,-0.003,95.226,-0.912376,-0.290760,0.288148
25 Jul 2022 22:26:30.000,-0.176,-35.729,-90.037,35.729,-0.155,-90.030,125.729,90.030,-90.155,-0.672894,-0.217883,0.215952,0.673131,-0.000000,-0.053151,-0.000004,0.053151,-90.001,-0.004,95.382,-0.909903,-0.294626,0.292015
25 Jul 2022 22:26:40.000,-0.177,-36.261,-90.039,36.261,-0.155,-90.031,126.261,90.031,-90.155,-0.671886,-0.221003,0.219071,0.672113,-0.000000,-0.053150,-0.000005,0.053150,-90.001,-0.005,95.539,-0.907403,-0.298472,0.295862
25 Jul 2022 22:26:50.000,-0.179,-36.792,-90.041,36.792,-0.154,-90.033,126.792,90.033,-90.154,-0.670862,-0.224118,0.222184,0.671081,-0.000000,-0.053149,-0.000005,0.053149,-90.001,-0.006,95.699,-0.904878,-0.302297,0.299688
25 Jul 2022 22:27:00.000,-0.180,-37.324,-90.043,37.324,-0.154,-90.034,127.324,90.034,-90.154,-0.669824,-0.227229,0.225293,0.670034,-0.000000,-0.053148,-0.000006,0.053148,-90.001,-0.006,95.861,-0.902326,-0.306102,0.303494
25 Jul 2022 22:27:10.000,-0.181,-37.855,-90.045,37.855,-0.154,-90.036,127.855,90.036,-90.154,-0.668772,-0.230334,0.228397,0.668973,-0.000000,-0.053147,-0.000006,0.053147,-90.001,-0.007,96.024,-0.899750,-0.309886,0.307280
25 Jul 2022 22:27:20.000,-0.183,-38.386,-90.047,38.387,-0.154,-90.037,128.387,90.037,-90.154,-0.667706,-0.233435,0.231496,0.667898,-0.000000,-0.053145,-0.000007,0.053145,-90.001,-0.007,96.190,-0.897148,-0.313650,0.311044
25 Jul 2022 22:27:30.000,-0.184,-38.918,-90.049,38.918,-0.153,-90.038,128.918,90.038,-90.153,-0.666625,-0.236530,0.234589,0.666808,-0.000000,-0.053144,-0.000007,0.053144,-90.001,-0.007,96.358,-0.894522,-0.317393,0.314788
25 Jul 2022 22:27:40.000,-0.186,-39.449,-90.052,39.449,-0.153,-90.040,129.449,90.040,-90.153,-0.665529,-0.239621,0.237678,0.665704,-0.000000,-0.053143,-0.000007,0.053143,-90.001,-0.007,96.527,-0.891872,-0.321114,0.318511
25 Jul 2022 22:27:50.000,-0.187,-39.981,-90.054,39.981,-0.153,-90.041,129.981,90.041,-90.153,-0.664420,-0.242706,0.240761,0.664586,-0.000000,-0.053142,-0.000007,0.053142,-90.001,-0.007,96.699,-0.889199,-0.324815,0.322213
25 Jul 2022 22:28:00.000,-0.189,-40.512,-90.056,40.512,-0.152,-90.043,130.512,90.043,-90.152,-0.663296,-0.245785,0.243840,0.663453,-0.000000,-0.053141,-0.000007,0.053141,-90.001,-0.007,96.872,-0.886501,-0.328494,0.325894
25 Jul 2022 22:28:10.000,-0.190,-41.044,-90.058,41.044,-0.152,-90.044,131.044,90.044,-90.152,-0.662158,-0.248860,0.246913,0.662306,-0.000000,-0.053139,-0.000007,0.053139,-90.001,-0.007,97.048,-0.883781,-0.332153,0.329554
25 Jul 2022 22:28:20.000,-0.192,-41.575,-90.061,41.575,-0.152,-90.045,131.575,90.045,-90.152,-0.661006,-0.251929,0.249980,0.661145,-0.000000,-0.053138,-0.000006,0.053138,-90.001,-0.007,97.225,-0.881038,-0.335790,0.333192
25 Jul 2022 22:28:30.000,-0.194,-42.106,-90.063,42.107,-0.151,-90.047,132.106,90.047,-90.151,-0.659840,-0.254992,0.253042,0.659970,-0.000000,-0.053137,-0.000006,0.053137,-90.001,-0.007,97.405,-0.878273,-0.339405,0.336809
25 Jul 2022 22:28:40.000,-0.195,-42.638,-90.066,42.638,-0.151,-90.048,132.638,90.048,-90.151,-0.658659,-0.258050,0.256099,0.658781,-0.000000,-0.053136,-0.000006,0.053136,-90.001,-0.006,97.586,-0.875486,-0.342999,0.340405
25 Jul 2022 22:28:50.000,-0.197,-43.169,-90.068,43.169,-0.150,-90.050,133.169,90.050,-90.150,-0.657464,-0.261102,0.259150,0.657577,-0.000000,-0.053135,-0.000006,0.053135,-90.001,-0.006,97.769,-0.872678,-0.346571,0.343980
25 Jul 2022 22:29:00.000,-0.199,-43.700,-90.071,43.701,-0.150,-90.051,133.700,90.051,-90.150,-0.656255,-0.264149,0.262195,0.656359,-0.000000,-0.053133,-0.000005,0.053134,-90.000,-0.006,97.954,-0.869848,-0.350122,0.347532
25 Jul 2022 22:29:10.000,-0.201,-44.232,-90.073,44.232,-0.150,-90.052,134.232,90.052,-90.150,-0.655033,-0.267190,0.265235,0.655128,-0.000000,-0.053132,-0.000005,0.053132,-90.000,-0.006,98.141,-0.866998,-0.353651,0.351064
25 Jul 2022 22:29:20.000,-0.203,-44.763,-90.076,44.763,-0.149,-90.054,134.763,90.054,-90.149,-0.653796,-0.270225,0.268269,0.653882,-0.000000,-0.053131,-0.000005,0.053131,-90.000,-0.005,98.330,-0.864127,-0.357158,0.354573
25 Jul 2022 22:29:30.000,-0.205,-45.294,-90.079,45.295,-0.149,-90.055,135.294,90.055,-90.149,-0.652545,-0.273254,0.271297,0.652622,-0.000000,-0.053130,-0.000005,0.053130,-90.000,-0.005,98.521,-0.861236,-0.360644,0.358061
25 Jul 2022 22:29:40.000,-0.207,-45.826,-90.081,45.826,-0.148,-90.057,135.826,90.057,-90.148,-0.651280,-0.276277,0.274319,0.651348,-0.000000,-0.053128,-0.000004,0.053128,-90.000,-0.004,98.713,-0.858326,-0.364107,0.361527
25 Jul 2022 22:29:50.000,-0.209,-46.357,-90.084,46.357,-0.148,-90.058,136.357,90.058,-90.148,-0.650001,-0.279294,0.277336,0.650060,-0.000000,-0.053127,-0.000004,0.053127,-90.000,-0.004,98.908,-0.855397,-0.367549,0.364972
25 Jul 2022 22:30:00.000,-0.211,-46.888,-90.087,46.888,-0.147,-90.059,136.888,90.059,-90.147,-0.648708,-0.282305,0.280346,0.648759,-0.000000,-0.053126,-0.000003,0.053126,-90.000,-0.003,99.104,-0.852448,-0.370969,0.368394
25 Jul 2022 22:30:10.000,-0.213,-47.419,-90.090,47.420,-0.147,-90.061,137.419,90.061,-90.147,-0.647401,-0.285310,0.283350,0.647443,-0.000000,-0.053124,-0.000003,0.053124,-90.000,-0.003,99.302,-0.849481,-0.374366,0.371795
25 Jul 2022 22:30:20.000,-0.215,-47.951,-90.093,47.951,-0.146,-90.062,137.951,90.062,-90.146,-0.646081,-0.288308,0.286348,0.646113,-0.000000,-0.053123,-0.000002,0.053123,-90.000,-0.002,99.502,-0.846496,-0.377742,0.375174
25 Jul 2022 22:30:30.000,-0.217,-48.482,-90.096,48.482,-0.146,-90.063,138.482,90.063,-90.146,-0.644746,-0.291301,0.289340,0.644770,-0.000000,-0.053121,-0.000001,0.053121,-90.000,-0.001,99.703,-0.843493,-0.381096,0.378531
25 Jul 2022 22:30:40.000,-0.220,-49.013,-90.099,49.013,-0.145,-90.065,139.013,90.065,-90.145,-0.643398,-0.294286,0.292326,0.643413,-0.000000,-0.053120,-0.000000,0.053120,-90.000,-0.001,99.906,-0.840473,-0.384427,0.381866
25 Jul 2022 22:30:50.000,-0.222,-49.544,-90.102,49.544,-0.144,-90.066,139.544,90.066,-90.144,-0.642036,-0.297266,0.295305,0.642041,-0.000000,-0.053118,0.000000,0.053118,-90.000,0.000,100.112,-0.837435,-0.387736,0.385179
25 Jul 2022 22:31:00.000,-0.224,-50.075,-90.105,50.076,-0.144,-90.068,140.075,90.068,-90.144,-0.640661,-0.300239,0.298278,0.640657,-0.000000,-0.053117,0.000001,0.053117,-90.000,0.001,100.318,-0.834381,-0.391024,0.388470
25 Jul 2022 22:31:10.000,-0.227,-50.607,-90.109,50.607,-0.143,-90.069,140.607,90.069,-90.143,-0.639271,-0.303205,0.301245,0.639258,-0.000000,-0.053115,0.000002,0.053115,-90.000,0.002,100.527,-0.831310,-0.394289,0.391739
25 Jul 2022 22:31:20.000,-0.230,-51.138,-90.112,51.138,-0.142,-90.070,141.138,90.070,-90.142,-0.637868,-0.306165,0.304204,0.637846,-0.000000,-0.053113,0.000003,0.053113,-90.000,0.003,100.737,-0.828224,-0.397532,0.394987
25 Jul 2022 22:31:30.000,-0.232,-51.669,-90.115,51.669,-0.142,-90.072,141.669,90.072,-90.142,-0.636451,-0.309118,0.307158,0.636420,-0.000000,-0.053112,0.000004,0.053112,-90.000,0.004,100.949,-0.825121,-0.400752,0.398212
25 Jul 2022 22:31:40.000,-0.235,-52.200,-90.119,52.200,-0.141,-90.073,142.200,90.073,-90.141,-0.635021,-0.312064,0.310105,0.634980,-0.000000,-0.053110,0.000004,0.053110,-90.000,0.004,101.163,-0.822003,-0.403951,0.401415
25 Jul 2022 22:31:50.000,-0.238,-52.731,-90.122,52.731,-0.140,-90.074,142.731,90.074,-90.140,-0.633577,-0.315003,0.313045,0.633527,-0.000000,-0.053109,0.000005,0.053109,-90.000,0.005,101.378,-0.818871,-0.407128,0.404596
25 Jul 2022 22:32:00.000,-0.241,-53.262,-90.126,53.262,-0.140,-90.075,143.262,90.075,-90.140,-0.632120,-0.317936,0.315978,0.632060,-0.000000,-0.053107,0.000005,0.053107,-90.000,0.005,101.595,-0.815723,-0.410282,0.407756
25 Jul 2022 22:32:10.000,-0.244,-53.793,-90.130,53.793,-0.139,-90.077,143.793,90.077,-90.139,-0.630649,-0.320861,0.318904,0.630579,-0.000000,-0.053106,0.000005,0.053106,-90.000,0.006,101.814,-0.812561,-0.413414,0.410893
25 Jul 2022 22:32:20.000,-0.247,-54.324,-90.134,54.324,-0.138,-90.078,144.324,90.078,-90.138,-0.629164,-0.323780,0.321824,0.629086,-0.000000,-0.053104,0.000005,0.053104,-90.000,0.006,102.035,-0.809385,-0.416525,0.414008
25 Jul 2022 22:32:30.000,-0.250,-54.855,-90.138,54.856,-0.137,-90.079,144.855,90.079,-90.137,-0.627666,-0.326691,0.324736,0.627578,-0.000000,-0.053102,0.000005,0.053102,-90.000,0.006,102.257,-0.806195,-0.419613,0.417102
25 Jul 2022 22:32:40.000,-0.253,-55.386,-90.142,55.387,-0.137,-90.081,145.386,90.081,-90.137,-0.626155,-0.329595,0.327641,0.626057,-0.000000,-0.053101,0.000005,0.053101,-90.000,0.005,102.480,-0.802992,-0.422679,0.420173
25 Jul 2022 22:32:50.000,-0.257,-55.917,-90.146,55.918,-0.136,-90.082,145.917,90.082,-90.136,-0.624630,-0.332493,0.330540,0.624523,-0.000000,-0.053099,0.000004,0.053099,-90.000,0.005,102.706,-0.799776,-0.425724,0.423223
25 Jul 2022 22:33:00.000,-0.260,-56.448,-90.150,56.449,-0.135,-90.083,146.448,90.083,-90.135,-0.623092,-0.335383,0.333431,0.622976,-0.000000,-0.053097,0.000004,0.053097,-90.000,0.004,102.932,-0.796547,-0.428746,0.426251
25 Jul 2022 22:33:10.000,-0.264,-56.979,-90.155,56.979,-0.134,-90.084,146.979,90.084,-90.134,-0.621540,-0.338266,0.336314,0.621415,-0.000000,-0.053096,0.000003,0.053096,-90.000,0.003,103.161,-0.793306,-0.431747,0.429256
25 Jul 2022 22:33:20.000,-0.268,-57.510,-90.159,57.510,-0.133,-90.086,147.510,90.086,-90.133,-0.619976,-0.341141,0.339191,0.619841,-0.000000,-0.053094,0.000002,0.053094,-90.000,0.002,103.391,-0.790052,-0.434726,0.432240
