"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
25 Jul 2022 12:23:10.000,-1767.493494,-262.919334,-1.200894,0.243955,-1.634076,-0.000640
25 Jul 2022 12:23:20.000,-1764.978424,-279.248654,-1.207242,0.259056,-1.631764,-0.000629
25 Jul 2022 12:23:30.000,-1762.312450,-295.554159,-1.213479,0.274135,-1.629313,-0.000618
25 Jul 2022 12:23:40.000,-1759.495791,-311.834457,-1.219608,0.289193,-1.626723,-0.000608
25 Jul 2022 12:23:50.000,-1756.528678,-328.088157,-1.225631,0.304226,-1.623994,-0.000597
25 Jul 2022 12:24:00.000,-1753.411352,-344.313868,-1.231551,0.319235,-1.621125,-0.000587
25 Jul 2022 12:24:10.000,-1750.144067,-360.510203,-1.237370,0.334218,-1.618118,-0.000577
25 Jul 2022 12:24:20.000,-1746.727087,-376.675770,-1.243088,0.349174,-1.614972,-0.000567
25 Jul 2022 12:24:30.000,-1743.160690,-392.809180,-1.248703,0.364101,-1.611687,-0.000556
25 Jul 2022 12:24:40.000,-1739.445168,-408.909040,-1.254211,0.378998,-1.608262,-0.000545
25 Jul 2022 12:24:50.000,-1735.580829,-424.973961,-1.259606,0.393864,-1.604699,-0.000534
25 Jul 2022 12:25:00.000,-1731.567995,-441.002551,-1.264878,0.408697,-1.600996,-0.000521
25 Jul 2022 12:25:10.000,-1727.407009,-456.993422,-1.270013,0.423494,-1.597155,-0.000506
25 Jul 2022 12:25:20.000,-1723.098229,-472.945188,-1.274999,0.438255,-1.593175,-0.000491
25 Jul 2022 12:25:30.000,-1718.642030,-488.856469,-1.279818,0.452978,-1.589058,-0.000473
25 Jul 2022 12:25:40.000,-1714.038807,-504.725888,-1.284455,0.467660,-1.584803,-0.000454
25 Jul 2022 12:25:50.000,-1709.288970,-520.552077,-1.288892,0.482300,-1.580412,-0.000433
25 Jul 2022 12:26:00.000,-1704.392943,-536.333675,-1.293116,0.496898,-1.575885,-0.000411
25 Jul 2022 12:26:10.000,-1699.351165,-552.069331,-1.297113,0.511450,-1.571224,-0.000388
25 Jul 2022 12:26:20.000,-1694.164088,-567.757701,-1.300872,0.525957,-1.566428,-0.000364
25 Jul 2022 12:26:30.000,-1688.832175,-583.397448,-1.304384,0.540417,-1.561499,-0.000339
25 Jul 2022 12:26:40.000,-1683.355899,-598.987246,-1.307645,0.554830,-1.556438,-0.000313
25 Jul 2022 12:26:50.000,-1677.735740,-614.525773,-1.310651,0.569194,-1.551245,-0.000288
25 Jul 2022 12:27:00.000,-1671.972191,-630.011714,-1.313402,0.583508,-1.545921,-0.000262
25 Jul 2022 12:27:10.000,-1666.065749,-645.443762,-1.315899,0.597772,-1.540467,-0.000237
25 Jul 2022 12:27:20.000,-1660.016923,-660.820612,-1.318143,0.611985,-1.534882,-0.000212
25 Jul 2022 12:27:30.000,-1653.826226,-676.140964,-1.320137,0.626146,-1.529167,-0.000187
25 Jul 2022 12:27:40.000,-1647.494182,-691.403522,-1.321885,0.640254,-1.523323,-0.000163
25 Jul 2022 12:27:50.000,-1641.021324,-706.606994,-1.323389,0.654309,-1.517350,-0.000138
25 Jul 2022 12:28:00.000,-1634.408192,-721.750090,-1.324652,0.668309,-1.511248,-0.000114
25 Jul 2022 12:28:10.000,-1627.655338,-736.831523,-1.325676,0.682253,-1.505017,-0.000091
25 Jul 2022 12:28:20.000,-1620.763321,-751.850011,-1.326466,0.696141,-1.498659,-0.000067
25 Jul 2022 12:28:30.000,-1613.732711,-766.804270,-1.327023,0.709971,-1.492172,-0.000044
25 Jul 2022 12:28:40.000,-1606.564089,-781.693024,-1.327354,0.723743,-1.485558,-0.000022
25 Jul 2022 12:28:50.000,-1599.258047,-796.514997,-1.327464,0.737455,-1.478816,-0.000000
25 Jul 2022 12:29:00.000,-1591.815187,-811.268914,-1.327361,0.751106,-1.471947,0.000021
25 Jul 2022 12:29:10.000,-1584.236125,-825.953504,-1.327053,0.764695,-1.464950,0.000041
25 Jul 2022 12:29:20.000,-1576.521489,-840.567500,-1.326551,0.778221,-1.457828,0.000060
25 Jul 2022 12:29:30.000,-1568.671922,-855.109636,-1.325866,0.791681,-1.450579,0.000077
25 Jul 2022 12:29:40.000,-1560.688081,-869.578652,-1.325010,0.805076,-1.443204,0.000094
25 Jul 2022 12:29:50.000,-1552.570637,-883.973291,-1.323996,0.818402,-1.435703,0.000109
25 Jul 2022 12:30:00.000,-1544.320278,-898.292303,-1.322836,0.831658,-1.428078,0.000123
25 Jul 2022 12:30:10.000,-1535.937706,-912.534444,-1.321540,0.844844,-1.420329,0.000136
25 Jul 2022 12:30:20.000,-1527.423639,-926.698478,-1.320118,0.857957,-1.412457,0.000148
25 Jul 2022 12:30:30.000,-1518.778812,-940.783178,-1.318575,0.870996,-1.404463,0.000160
25 Jul 2022 12:30:40.000,-1510.003970,-954.787327,-1.316917,0.883960,-1.396347,0.000171
25 Jul 2022 12:30:50.000,-1501.099875,-968.709716,-1.315147,0.896847,-1.388111,0.000183
25 Jul 2022 12:31:00.000,-1492.067298,-982.549150,-1.313265,0.909656,-1.379756,0.000194
25 Jul 2022 12:31:10.000,-1482.907023,-996.304441,-1.311271,0.922386,-1.371283,0.000205
25 Jul 2022 12:31:20.000,-1473.619843,-1009.974412,-1.309163,0.935037,-1.362692,0.000217
25 Jul 2022 12:31:30.000,-1464.206559,-1023.557894,-1.306938,0.947607,-1.353985,0.000228
25 Jul 2022 12:31:40.000,-1454.667984,-1037.053727,-1.304595,0.960095,-1.345162,0.000240
25 Jul 2022 12:31:50.000,-1445.004937,-1050.460759,-1.302132,0.972501,-1.336225,0.000252
25 Jul 2022 12:32:00.000,-1435.218245,-1063.777842,-1.299549,0.984824,-1.327173,0.000264
25 Jul 2022 12:32:10.000,-1425.308747,-1077.003835,-1.296845,0.997062,-1.318007,0.000276
25 Jul 2022 12:32:20.000,-1415.277290,-1090.137604,-1.294023,1.009215,-1.308728,0.000288
25 Jul 2022 12:32:30.000,-1405.124733,-1103.178017,-1.291086,1.021282,-1.299336,0.000299
25 Jul 2022 12:32:40.000,-1394.851949,-1116.123950,-1.288038,1.033260,-1.289832,0.000310
25 Jul 2022 12:32:50.000,-1384.459822,-1128.974284,-1.284883,1.045150,-1.280216,0.000321
25 Jul 2022 12:33:00.000,-1373.949252,-1141.727910,-1.281627,1.056949,-1.270490,0.000330
25 Jul 2022 12:33:10.000,-1363.321150,-1154.383726,-1.278276,1.068656,-1.260655,0.000340
25 Jul 2022 12:33:20.000,-1352.576446,-1166.940641,-1.274835,1.080269,-1.250710,0.000348
25 Jul 2022 12:33:30.000,-1341.716081,-1179.397576,-1.271308,1.091788,-1.240659,0.000357
25 Jul 2022 12:33:40.000,-1330.741009,-1191.753467,-1.267702,1.103210,-1.230502,0.000365
25 Jul 2022 12:33:50.000,-1319.652196,-1204.007260,-1.264019,1.114536,-1.220240,0.000372
25 Jul 2022 12:34:00.000,-1308.450618,-1216.157921,-1.260263,1.125763,-1.209875,0.000379
25 Jul 2022 12:34:10.000,-1297.137256,-1228.204426,-1.256436,1.136892,-1.199409,0.000386
25 Jul 2022 12:34:20.000,-1285.713100,-1240.145768,-1.252539,1.147922,-1.188843,0.000393
25 Jul 2022 12:34:30.000,-1274.179143,-1251.980951,-1.248572,1.158853,-1.178178,0.000400
25 Jul 2022 12:34:40.000,-1262.536380,-1263.708992,-1.244535,1.169683,-1.167414,0.000407
25 Jul 2022 12:34:50.000,-1250.785810,-1275.328917,-1.240425,1.180414,-1.156554,0.000415
25 Jul 2022 12:35:00.000,-1238.928430,-1286.839758,-1.236240,1.191045,-1.145598,0.000422
25 Jul 2022 12:35:10.000,-1226.965245,-1298.240556,-1.231974,1.201575,-1.134546,0.000431
25 Jul 2022 12:35:20.000,-1214.897260,-1309.530353,-1.227624,1.212005,-1.123398,0.000439
25 Jul 2022 12:35:30.000,-1202.725486,-1320.708198,-1.223183,1.222333,-1.112155,0.000449
25 Jul 2022 12:35:40.000,-1190.450940,-1331.773140,-1.218644,1.232559,-1.100817,0.000459
25 Jul 2022 12:35:50.000,-1178.074650,-1342.724232,-1.214001,1.242682,-1.089385,0.000470
25 Jul 2022 12:36:00.000,-1165.597654,-1353.560534,-1.209247,1.252700,-1.077859,0.000481
25 Jul 2022 12:36:10.000,-1153.021002,-1364.281107,-1.204376,1.262613,-1.066240,0.000493
25 Jul 2022 12:36:20.000,-1140.345757,-1374.885024,-1.199385,1.272418,-1.054528,0.000505
25 Jul 2022 12:36:30.000,-1127.572997,-1385.371366,-1.194269,1.282116,-1.042725,0.000518
25 Jul 2022 12:36:40.000,-1114.703813,-1395.739223,-1.189026,1.291703,-1.030832,0.000531
25 Jul 2022 12:36:50.000,-1101.739307,-1405.987702,-1.183658,1.301180,-1.018850,0.000543
25 Jul 2022 12:37:00.000,-1088.680594,-1416.115923,-1.178166,1.310544,-1.006780,0.000555
25 Jul 2022 12:37:10.000,-1075.528798,-1426.123020,-1.172554,1.319796,-0.994625,0.000567
25 Jul 2022 12:37:20.000,-1062.285050,-1436.008143,-1.166828,1.328935,-0.982386,0.000578
25 Jul 2022 12:37:30.000,-1048.950485,-1445.770457,-1.160994,1.337959,-0.970063,0.000589
25 Jul 2022 12:37:40.000,-1035.526245,-1455.409138,-1.155058,1.346870,-0.957659,0.000598
25 Jul 2022 12:37:50.000,-1022.013474,-1464.923375,-1.149027,1.355666,-0.945175,0.000608
25 Jul 2022 12:38:00.000,-1008.413318,-1474.312368,-1.142906,1.364347,-0.932611,0.000616
25 Jul 2022 12:38:10.000,-994.726926,-1483.575323,-1.136700,1.372913,-0.919967,0.000625
25 Jul 2022 12:38:20.000,-980.955452,-1492.711454,-1.130413,1.381363,-0.907246,0.000633
25 Jul 2022 12:38:30.000,-967.100054,-1501.719980,-1.124045,1.389697,-0.894447,0.000641
25 Jul 2022 12:38:40.000,-953.161894,-1510.600127,-1.117597,1.397915,-0.881570,0.000649
25 Jul 2022 12:38:50.000,-939.142147,-1519.351125,-1.111067,1.406015,-0.868617,0.000657
25 Jul 2022 12:39:00.000,-925.041991,-1527.972209,-1.104452,1.413996,-0.855588,0.000666
25 Jul 2022 12:39:10.000,-910.862618,-1536.462625,-1.097750,1.421858,-0.842483,0.000675
25 Jul 2022 12:39:20.000,-896.605232,-1544.821623,-1.090956,1.429599,-0.829304,0.000684
25 Jul 2022 12:39:30.000,-882.271044,-1553.048467,-1.084069,1.437218,-0.816052,0.000694
25 Jul 2022 12:39:40.000,-867.861282,-1561.142429,-1.077085,1.444714,-0.802728,0.000703
25 Jul 2022 12:39:50.000,-853.377179,-1569.102796,-1.070003,1.452086,-0.789334,0.000713
25 Jul 2022 12:40:00.000,-838.819983,-1576.928871,-1.062824,1.459333,-0.775870,0.000723
25 Jul 2022 12:40:10.000,-824.190947,-1584.619967,-1.055548,1.466454,-0.762338,0.000732
25 Jul 2022 12:40:20.000,-809.491334,-1592.175416,-1.048179,1.473448,-0.748741,0.000741
25 Jul 2022 12:40:30.000,-794.722413,-1599.594564,-1.040720,1.480315,-0.735078,0.000750
25 Jul 2022 12:40:40.000,-779.885459,-1606.876770,-1.033174,1.487054,-0.721353,0.000759
25 Jul 2022 12:40:50.000,-764.981753,-1614.021411,-1.025548,1.493666,-0.707565,0.000767
25 Jul 2022 12:41:00.000,-750.012578,-1621.027875,-1.017846,1.500148,-0.693718,0.000774
25 Jul 2022 12:41:10.000,-734.979224,-1627.895565,-1.010071,1.506501,-0.679811,0.000781
25 Jul 2022 12:41:20.000,-719.882983,-1634.623895,-1.002227,1.512725,-0.665846,0.000788
25 Jul 2022 12:41:30.000,-704.725151,-1641.212293,-0.994318,1.518819,-0.651825,0.000794
25 Jul 2022 12:41:40.000,-689.507031,-1647.660200,-0.986344,1.524783,-0.637748,0.000801
25 Jul 2022 12:41:50.000,-674.229926,-1653.967068,-0.978308,1.530616,-0.623617,0.000807
25 Jul 2022 12:42:00.000,-658.895145,-1660.132360,-0.970209,1.536318,-0.609433,0.000813
25 Jul 2022 12:42:10.000,-643.504001,-1666.155552,-0.962047,1.541889,-0.595197,0.000819
25 Jul 2022 12:42:20.000,-628.057812,-1672.036133,-0.953822,1.547327,-0.580911,0.000826
25 Jul 2022 12:42:30.000,-612.557898,-1677.773602,-0.945533,1.552634,-0.566575,0.000832
25 Jul 2022 12:42:40.000,-597.005583,-1683.367470,-0.937179,1.557807,-0.552191,0.000839
25 Jul 2022 12:42:50.000,-581.402197,-1688.817261,-0.928759,1.562848,-0.537760,0.000845
25 Jul 2022 12:43:00.000,-565.749073,-1694.122508,-0.920275,1.567755,-0.523282,0.000852
25 Jul 2022 12:43:10.000,-550.047548,-1699.282758,-0.911725,1.572528,-0.508760,0.000858
25 Jul 2022 12:43:20.000,-534.298962,-1704.297567,-0.903111,1.577167,-0.494194,0.000865
25 Jul 2022 12:43:30.000,-518.504661,-1709.166506,-0.894435,1.581671,-0.479586,0.000871
25 Jul 2022 12:43:40.000,-502.665995,-1713.889153,-0.885696,1.586040,-0.464936,0.000877
25 Jul 2022 12:43:50.000,-486.784320,-1718.465101,-0.876898,1.590273,-0.450247,0.000883
25 Jul 2022 12:44:00.000,-470.860994,-1722.893954,-0.868040,1.594370,-0.435518,0.000889
25 Jul 2022 12:44:10.000,-454.897380,-1727.175329,-0.859125,1.598330,-0.420751,0.000894
25 Jul 2022 12:44:20.000,-438.894849,-1731.308855,-0.850155,1.602153,-0.405948,0.000900
25 Jul 2022 12:44:30.000,-422.854771,-1735.294176,-0.841129,1.605839,-0.391110,0.000905
25 Jul 2022 12:44:40.000,-406.778525,-1739.130948,-0.832048,1.609387,-0.376239,0.000911
25 Jul 2022 12:44:50.000,-390.667488,-1742.818841,-0.822913,1.612797,-0.361335,0.000916
25 Jul 2022 12:45:00.000,-374.523045,-1746.357540,-0.813724,1.616068,-0.346400,0.000922
25 Jul 2022 12:45:10.000,-358.346581,-1749.746741,-0.804479,1.619201,-0.331436,0.000927
25 Jul 2022 12:45:20.000,-342.139483,-1752.986158,-0.795179,1.622195,-0.316443,0.000933
25 Jul 2022 12:45:30.000,-325.903142,-1756.075515,-0.785823,1.625050,-0.301424,0.000939
25 Jul 2022 12:45:40.000,-309.638948,-1759.014553,-0.776409,1.627766,-0.286379,0.000944
25 Jul 2022 12:45:50.000,-293.348293,-1761.803024,-0.766936,1.630342,-0.271311,0.000950
25 Jul 2022 12:46:00.000,-277.032572,-1764.440692,-0.757404,1.632779,-0.256219,0.000956
25 Jul 2022 12:46:10.000,-260.693178,-1766.927336,-0.747811,1.635076,-0.241106,0.000962
25 Jul 2022 12:46:20.000,-244.331509,-1769.262747,-0.738157,1.637234,-0.225973,0.000968
25 Jul 2022 12:46:30.000,-227.948961,-1771.446726,-0.728441,1.639252,-0.210820,0.000975
25 Jul 2022 12:46:40.000,-211.546933,-1773.479088,-0.718664,1.641130,-0.195649,0.000981
25 Jul 2022 12:46:50.000,-195.126825,-1775.359659,-0.708824,1.642868,-0.180462,0.000987
25 Jul 2022 12:47:00.000,-178.690040,-1777.088279,-0.698922,1.644466,-0.165259,0.000993
25 Jul 2022 12:47:10.000,-162.237980,-1778.664799,-0.688960,1.645923,-0.150042,0.000999
25 Jul 2022 12:47:20.000,-145.772052,-1780.089080,-0.678936,1.647239,-0.134812,0.001005
25 Jul 2022 12:47:30.000,-129.293664,-1781.360999,-0.668853,1.648415,-0.119570,0.001011
25 Jul 2022 12:47:40.000,-112.804224,-1782.480446,-0.658711,1.649449,-0.104318,0.001017
25 Jul 2022 12:47:50.000,-96.305145,-1783.447322,-0.648512,1.650343,-0.089056,0.001023
25 Jul 2022 12:48:00.000,-79.797839,-1784.261543,-0.638256,1.651095,-0.073787,0.001028
25 Jul 2022 12:48:10.000,-63.283720,-1784.923038,-0.627945,1.651705,-0.058511,0.001034
25 Jul 2022 12:48:20.000,-46.764203,-1785.431753,-0.617581,1.652174,-0.043231,0.001039
25 Jul 2022 12:48:30.000,-30.240702,-1785.787643,-0.607164,1.652502,-0.027947,0.001044
25 Jul 2022 12:48:40.000,-13.714634,-1785.990682,-0.596697,1.652688,-0.012661,0.001049
25 Jul 2022 12:48:50.000,2.812587,-1786.040853,-0.586180,1.652733,0.002626,0.001054
25 Jul 2022 12:49:00.000,19.339547,-1785.938157,-0.575615,1.652636,0.017913,0.001059
25 Jul 2022 12:49:10.000,35.864830,-1785.682605,-0.565004,1.652397,0.033197,0.001063
25 Jul 2022 12:49:20.000,52.387025,-1785.274222,-0.554349,1.652018,0.048479,0.001068
25 Jul 2022 12:49:30.000,68.904719,-1784.713047,-0.543652,1.651497,0.063756,0.001072
25 Jul 2022 12:49:40.000,85.416500,-1783.999129,-0.532914,1.650836,0.079027,0.001076
25 Jul 2022 12:49:50.000,101.920959,-1783.132532,-0.522137,1.650033,0.094291,0.001080
25 Jul 2022 12:50:00.000,118.416684,-1782.113330,-0.511324,1.649089,0.109548,0.001083
25 Jul 2022 12:50:10.000,134.902267,-1780.941612,-0.500477,1.648004,0.124794,0.001086
25 Jul 2022 12:50:20.000,151.376297,-1779.617476,-0.489597,1.646779,0.140031,0.001090
25 Jul 2022 12:50:30.000,167.837368,-1778.141036,-0.478687,1.645412,0.155255,0.001092
25 Jul 2022 12:50:40.000,184.284070,-1776.512417,-0.467748,1.643905,0.170466,0.001095
25 Jul 2022 12:50:50.000,200.714998,-1774.731757,-0.456784,1.642257,0.185663,0.001098
25 Jul 2022 12:51:00.000,217.128745,-1772.799208,-0.445795,1.640469,0.200844,0.001100
25 Jul 2022 12:51:10.000,233.523906,-1770.714933,-0.434786,1.638540,0.216008,0.001102
25 Jul 2022 12:51:20.000,249.899078,-1768.479110,-0.423757,1.636471,0.231153,0.001104
25 Jul 2022 12:51:30.000,266.252860,-1766.091929,-0.412712,1.634262,0.246279,0.001105
25 Jul 2022 12:51:40.000,282.583850,-1763.553593,-0.401653,1.631913,0.261384,0.001106
25 Jul 2022 12:51:50.000,298.890649,-1760.864319,-0.390584,1.629424,0.276467,0.001107
25 Jul 2022 12:52:00.000,315.171862,-1758.024334,-0.379507,1.626795,0.291526,0.001108
25 Jul 2022 12:52:10.000,331.426091,-1755.033883,-0.368425,1.624027,0.306560,0.001108
25 Jul 2022 12:52:20.000,347.651943,-1751.893219,-0.357341,1.621120,0.321568,0.001108
25 Jul 2022 12:52:30.000,363.848026,-1748.602614,-0.346257,1.618074,0.336548,0.001108
25 Jul 2022 12:52:40.000,380.012950,-1745.162349,-0.335175,1.614888,0.351500,0.001108
25 Jul 2022 12:52:50.000,396.145328,-1741.572723,-0.324096,1.611564,0.366420,0.001108
25 Jul 2022 12:53:00.000,412.243777,-1737.834046,-0.313023,1.608102,0.381309,0.001107
25 Jul 2022 12:53:10.000,428.306914,-1733.946644,-0.301956,1.604502,0.396165,0.001106
25 Jul 2022 12:53:20.000,444.333364,-1729.910857,-0.290897,1.600765,0.410986,0.001106
25 Jul 2022 12:53:30.000,460.321755,-1725.727038,-0.279845,1.596890,0.425771,0.001105
25 Jul 2022 12:53:40.000,476.270718,-1721.395554,-0.268802,1.592880,0.440519,0.001104
25 Jul 2022 12:53:50.000,492.178891,-1716.916783,-0.257768,1.588733,0.455228,0.001103
25 Jul 2022 12:54:00.000,508.044917,-1712.291118,-0.246747,1.584450,0.469898,0.001102
25 Jul 2022 12:54:10.000,523.867443,-1707.518961,-0.235738,1.580033,0.484526,0.001100
25 Jul 2022 12:54:20.000,539.645120,-1702.600728,-0.224746,1.575480,0.499113,0.001098
25 Jul 2022 12:54:30.000,555.376604,-1697.536846,-0.213773,1.570794,0.513656,0.001096
25 Jul 2022 12:54:40.000,571.060555,-1692.327751,-0.202823,1.565974,0.528155,0.001094
25 Jul 2022 12:54:50.000,586.695638,-1686.973892,-0.191899,1.561020,0.542609,0.001091
25 Jul 2022 12:55:00.000,602.280520,-1681.475730,-0.181006,1.555934,0.557016,0.001088
25 Jul 2022 12:55:10.000,617.813871,-1675.833736,-0.170146,1.550714,0.571375,0.001084
25 Jul 2022 12:55:20.000,633.294368,-1670.048393,-0.159322,1.545363,0.585685,0.001081
25 Jul 2022 12:55:30.000,648.720688,-1664.120198,-0.148536,1.539879,0.599945,0.001077
25 Jul 2022 12:55:40.000,664.091516,-1658.049657,-0.137788,1.534264,0.614154,0.001073
25 Jul 2022 12:55:50.000,679.405540,-1651.837291,-0.127076,1.528519,0.628310,0.001069
25 Jul 2022 12:56:00.000,694.661454,-1645.483630,-0.116398,1.522642,0.642413,0.001066
25 Jul 2022 12:56:10.000,709.857956,-1638.989217,-0.105751,1.516636,0.656461,0.001063
25 Jul 2022 12:56:20.000,724.993751,-1632.354605,-0.095127,1.510501,0.670452,0.001061
25 Jul 2022 12:56:30.000,740.067549,-1625.580359,-0.084523,1.504237,0.684387,0.001060
25 Jul 2022 12:56:40.000,755.078065,-1618.667053,-0.073929,1.497845,0.698264,0.001059
25 Jul 2022 12:56:50.000,770.024018,-1611.615272,-0.063341,1.491325,0.712082,0.001059
25 Jul 2022 12:57:00.000,784.904133,-1604.425614,-0.052751,1.484677,0.725840,0.001059
25 Jul 2022 12:57:10.000,799.717138,-1597.098684,-0.042152,1.477903,0.739536,0.001060
25 Jul 2022 12:57:20.000,814.461765,-1589.635101,-0.031542,1.471002,0.753170,0.001062
25 Jul 2022 12:57:30.000,829.136752,-1582.035496,-0.020915,1.463975,0.766740,0.001064
25 Jul 2022 12:57:40.000,843.740837,-1574.300512,-0.010270,1.456822,0.780246,0.001065
25 Jul 2022 12:57:50.000,858.272768,-1566.430806,0.000394,1.449544,0.793685,0.001067
25 Jul 2022 12:58:00.000,872.731293,-1558.427047,0.011076,1.442141,0.807056,0.001069
25 Jul 2022 12:58:10.000,887.115170,-1550.289920,0.021776,1.434614,0.820358,0.001071
25 Jul 2022 12:58:20.000,901.423160,-1542.020121,0.032489,1.426964,0.833590,0.001072
25 Jul 2022 12:58:30.000,915.654034,-1533.618362,0.043214,1.419191,0.846750,0.001073
25 Jul 2022 12:58:40.000,929.806569,-1525.085368,0.053947,1.411296,0.859837,0.001074
25 Jul 2022 12:58:50.000,943.879553,-1516.421874,0.064685,1.403280,0.872850,0.001074
25 Jul 2022 12:59:00.000,957.871778,-1507.628629,0.075426,1.395145,0.885787,0.001074
25 Jul 2022 12:59:10.000,971.782048,-1498.706393,0.086166,1.386890,0.898648,0.001074
25 Jul 2022 12:59:20.000,985.609175,-1489.655937,0.096905,1.378516,0.911431,0.001074
25 Jul 2022 12:59:30.000,999.351979,-1480.478041,0.107642,1.370025,0.924135,0.001074
25 Jul 2022 12:59:40.000,1013.009286,-1471.173497,0.118375,1.361417,0.936760,0.001073
25 Jul 2022 12:59:50.000,1026.579935,-1461.743107,0.129106,1.352693,0.949304,0.001073
25 Jul 2022 13:00:00.000,1040.062767,-1452.187682,0.139835,1.343854,0.961767,0.001073
25 Jul 2022 13:00:10.000,1053.456635,-1442.508043,0.150563,1.334901,0.974147,0.001073
25 Jul 2022 13:00:20.000,1066.760399,-1432.705023,0.161291,1.325833,0.986443,0.001073
25 Jul 2022 13:00:30.000,1079.972927,-1422.779462,0.172019,1.316653,0.998655,0.001073
25 Jul 2022 13:00:40.000,1093.093095,-1412.732213,0.182748,1.307362,1.010781,0.001073
25 Jul 2022 13:00:50.000,1106.119787,-1402.564135,0.193478,1.297958,1.022820,0.001073
25 Jul 2022 13:01:00.000,1119.051896,-1392.276100,0.204211,1.288445,1.034772,0.001073
25 Jul 2022 13:01:10.000,1131.888324,-1381.868985,0.214945,1.278822,1.046636,0.001073
25 Jul 2022 13:01:20.000,1144.627980,-1371.343678,0.225680,1.269091,1.058411,0.001073
25 Jul 2022 13:01:30.000,1157.269779,-1360.701074,0.236414,1.259251,1.070095,0.001073
25 Jul 2022 13:01:40.000,1169.812646,-1349.942078,0.247148,1.249304,1.081689,0.001073
25 Jul 2022 13:01:50.000,1182.255510,-1339.067600,0.257880,1.239251,1.093191,0.001073
25 Jul 2022 13:02:00.000,1194.597309,-1328.078564,0.268608,1.229091,1.104601,0.001073
25 Jul 2022 13:02:10.000,1206.836986,-1316.975899,0.279332,1.218827,1.115917,0.001072
25 Jul 2022 13:02:20.000,1218.973490,-1305.760546,0.290048,1.208457,1.127138,0.001071
25 Jul 2022 13:02:30.000,1231.005778,-1294.433457,0.300757,1.197983,1.138264,0.001070
25 Jul 2022 13:02:40.000,1242.932812,-1282.995595,0.311456,1.187406,1.149293,0.001069
25 Jul 2022 13:02:50.000,1254.753564,-1271.447934,0.322144,1.176727,1.160223,0.001068
25 Jul 2022 13:03:00.000,1266.467015,-1259.791459,0.332818,1.165946,1.171055,0.001067
25 Jul 2022 13:03:10.000,1278.072154,-1248.027170,0.343478,1.155065,1.181786,0.001065
25 Jul 2022 13:03:20.000,1289.567982,-1236.156075,0.354121,1.144084,1.192416,0.001063
25 Jul 2022 13:03:30.000,1300.953510,-1224.179195,0.364745,1.133005,1.202943,0.001061
25 Jul 2022 13:03:40.000,1312.227760,-1212.097560,0.375348,1.121829,1.213367,0.001059
25 Jul 2022 13:03:50.000,1323.389768,-1199.912208,0.385927,1.110557,1.223686,0.001057
25 Jul 2022 13:04:00.000,1334.438580,-1187.624190,0.396480,1.099190,1.233900,0.001054
